"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"18","05","CWRY","CWR206718","","","","","18","05","CWRY","CWR206718","","","18","05","07","2","49","PM","01","0","0","0","0","","SUFFOLK","8.2","51","64","2","1","022","R","CWRY","3","5665","1","Y","SINGLE MAIN TRK","2","6.14","1","DTTX","466796","001","Y","","","000","","2","0","0","0","0","1","0","0","0","0","16","0","41","0","0","3","0","0","0","0","190000","162170","T221","","0","0","0","0","T221","1","2","022","352170","","51C800","0","000000","0","1","0","1","0","08","","08","","1","2","","3L","","","","121","","2018","0","0","0","0","0","0","SUFFOLK","800","00","00","","N","CWR","000-000-000","VERTICAL SPLIT HEAD RAIL, BROKE UNDER MOVEMENT. NO DEFECTS HAVE BEEN REPORTED OR NOTED IN THIS AREA.","SPERRY TEST 2/22/18.","","","","","","","","","","","","","","0","36.823725","-76.468283","2","3","","","","CWRY",
"18","03","BB","2018T104","18","03","CSX","000175301","18","03","BB","2018T104","","","18","03","18","3","20","PM","01","0","0","0","0","","GREENWOOD","201.2","51","60","2","1","000","","","4","0","","","SINGLE MAIN","2","46","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2500","H524","","0","0","0","0","H524","1","2","011","28747","","51C003","0","000000","0","0","0","0","0","","","","","1","2","","3L","","","","350","","2018","0","0","0","0","0","0","ALBEMARLE","003","","","","","OTH","000-000-000","CSX 266 WEST PULLING UP GRADE OF AFTON MOUNTAIN THROUGH MULTIPLE CURVES WITH 4 LOCOMOTIVES ONLINE AN","D 220 CARS TRAILING, STRING-LINED FIRST EIGHT CARS BEHIND LOCOMOTIVE. CARS REMAINED UPRIGHT. MINIMAL","DAMAGE TO TRACK. TRAIN HAS SLOWED AT BASE OF MOUNTAIN IN CROZET, VA FOR A MEET WITH AMTRAK 50 EAST.","CHANGED SUBDIVISION TO NORTH MOUNTAIN. 05/30/18.","","","","","","","","","","","","","38.0057","-78.7706","1","1","","","","NORTH MOUNTAIN",
"18","02","CSX","000174592","","","","","18","02","CSX","000174592","","","18","02","07","3","58","AM","01","0","0","0","0","","COVINGTON","0280.0","51","45","4","3","005","R","Q302","3","17789","1","Y","H10","1","0000.0","2","NAHX","069140","001","Y","","","000","","2","0","0","0","0","0","0","0","0","0","128","0","35","0","0","9","0","0","0","0","24340","17800","T111","","0","0","0","0","T111","2","1","005","42140","","51C580","0","000000","0","1","0","1","0","05","13","05","13","1","2","","1L","","","","177","","2018","0","0","0","0","0","0","COVINGTON","580","","","","N","CWR","000-000-000","Q30206 DERAILED CAR NAHX 69140  WHILE TRAVERSING OVER IMPROPERLY ANCHORED RAIL AND TRAVELED 539 +/-","FEET BEFORE COMING TO REST AND CAUSING THE TRAILING 8 CARS TO DERAIL AS WELL.","","","","","","","","","","","","","","0","37.800941","-79.86877","2","5","","","","ALLEGHANY",
"18","02","CSX","000174533","","","","","18","02","CSX","000174533","","","18","02","06","2","49","AM","01","0","0","0","0","","EMPORIA","0060.4","51","42","4","1","040","E","Q409","2","7637","1","Y","SINGLE MAIN","4","0054.6","1","NOKL","733539","014","N","NOKL","733539","014","N","2","0","0","0","0","0","0","0","0","0","44","0","70","0","0","1","0","0","0","0","41569","29337","E53C","","0","0","0","0","E53C","1","4","040","70906","","51C081","0","000000","0","1","0","1","0","05","35","05","35","1","2","","1L","","","","118","","2018","0","0","0","0","0","0","GREENSVILLE","081","","","","N","CWR","000-000-000","LUMBER RAIL CAR  THAT WAS SET OFF ON HOUSE TRACK CAUGHT FIRE AFTER DERAILING AT A  60.4 WHILE TRAVEL","ING ON THE Q40904.","","","","","","","","","","","","","","0","36.721279","-77.515604","1","1","","","","NORTH END",
"18","01","CSX","000174515","","","","","18","01","CSX","000174515","","","18","01","28","12","11","AM","01","0","0","0","0","","CLIFTON FORGE","0277.1","51","36","4","2","001","E","Q302","3","11940","1","Y","SELMA LEAD","1","0000.0","2","DAKX","005691","102","N","","","000","","4","0","0","0","0","0","0","0","0","0","69","0","99","0","0","0","0","8","0","0","11432","820","T206","","0","0","0","0","T206","2","1","001","12252","","51C005","0","000000","0","1","0","1","0","08","41","08","41","1","2","","1L","","","","159","","2018","0","0","0","0","0","0","ALLEGHANY","005","","","","N","CWR","000-000-000","THE HIGH SIDE RAIL ROLLED OVER ON THE SELMA LEAD JUST EAST OF THE SELMA LEAD CROSS-OVER CAUSING CAR","TO DROP IN THE GAGE OF THE RAIL RESULTING DERAILING 8 CARS.","","","","","","","","","","","","","","0","37.813678","-79.820349","2","5","K","","","ALLEGHANY",
"18","01","ATK","151771","","","","","18","01","BB","2018T101","","224704E","18","01","31","11","16","AM","07","0","0","0","0","","CROZET","0195.8","51","33","2","1","061","R","923","4","0","2","Y","SINGLE MAIN","3","000007","1","AMT","000145","001","","","","000","","1","0","0","0","1","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","40491","0","M308","","1","10","1","10","M308","1","3","061","284491","","51C003","10","000000","1","1","0","1","2","04","31","04","31","1","2","","1L","","","","288","","2018","0","4","0","4","1","2","ALBEMARLE","003","00","00","","Y","CWR","","TRAIN 923(31) OPERATING WESTBOUND WITH LOCOMOTIVES E/145/4 AND TEN CARS IN PUSH PULL MODE STRUCK A G","ARBAGE TRUCK AT A CROSSING AT MP 195.85. AS A RESULT, LOCOMOTIVE E/145 DERAILED. THE CHARTERED TRAIN","WAS CARRYING MEMBERS OF CONGRESS. THE TRUCK WENT AROUND GATE AND STOPPED ON THE TRACKS.","","","","","","","","","","","","","0","38.077334","-78.716741","1","1","Q","","","NORTH MOUNTAIN",
"18","01","BB","2018T101","18","01","ATK","151771","18","01","BB","2018T101","","224704E","18","01","31","11","16","AM","07","0","0","0","0","","CROZET","195.85","51","33","2","1","000","","","4","0","","","SINGLE MAIN","3","7","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244000","M308","","0","0","1","10","M308","1","3","061","284491","","51C003","0","000000","0","","","","","","","","","2","2","","3L","","","","758","","2018","0","0","0","0","0","0","ALBEMARLE","003","","","","","CWR","000-000-000","TRAIN 923(31) OPERATING WESTBOUND WITH LOCOMOTIVES E/145/4 AND TEN CARS IN PUSH PULL MODE STRUCK A G","ARBAGE TRUCK AT A CROSSING. AS A
RESULT, LOCOMOTIVE E/145 DERAILED. THE CHARTERED TRAIN WAS CARRYIN","G MEMBERS OF CONGRESS. THE TRUCK WENT AROUND GATE AND STOPPED ON THE TRACKS. BOX 6, TIME OF ACCIDENT","CORRECTED FROM 11:20 TO 11:16 AND BOX 17, TEMPERATURE CORRECTED FROM 40 DEGREES TO 33 DEGREES AFTER","INVESTIGATIVE INPUT FROM FRA CONFIRMED.  CAUSE CODE CHANGED FROM M303 TO M308 AFTER NTSB REPORT THA","T TRUCK DROVE AROUND GATE.  LOCATION CHANGED FROM MP 195.8 TO MP195.85 TO BE MORE SPECIFIC AND MATCH","ENS SIGN ON GATES.  07 MARCH 2018 BOX 37, TRACK, SIGNAL, WAY DAMAGE CHANGED FROM ESTIMATE TO MORE A","CCURATE NUMBER. 07 MARCH 2018 BOX 23 CHANGED TO 7 MILLION.","","","","","","","","","38.077334","-78.716741","1","1","","","","NORTHMOUNTAIN",
"18","06","NS","129878","","","","","18","06","NS","129878","","","18","06","18","8","50","PM","01","0","0","0","0","","NORFOLK","LP000.","51","78","4","1","003","R","UL30","4","0","7","Y","HORN TRACK","1","0000","2","NS","042835","011","Y","","","000","","2","0","0","0","0","0","0","0","0","0","104","0","0","0","0","3","0","0","0","0","17488","2500","T314","","0","0","0","0","T314","2","1","003","19988","","51C710","0","000000","0","1","0","1","0","05","50","05","50","1","2","","1L","","","","250","","2018","0","0","0","0","0","0","NORFOLK","710","00","00","","N","CWR","000-000-000","WHILE SHOVING WEST TO MAIN YARD #54, THE L1 AND L2 WHEELS ON NS 42835 RODE UP ON THE SWITCH POINT OF","THE HIGH/HORN SWITCH, FORCING THE WHEELS ON TOP OF THE RAIL. RESULTING IN THE DERAILMENT OF NS 4283","5, NS 31236 AND NS 49187 (ALL WHEELS ON ALL CARS).","","","","","","","","","","","","","0","36.873777","-76.301703","2","5","L","","","POCAHONTAS",
"18","06","NS","129959","","","","","18","06","NS","129959","","","18","06","25","12","6","PM","01","0","0","0","0","","POCAHONTAS","N370.4","51","80","2","1","005","R","83GU","4","7500","1","Y","DOUBLE-MAIN 1/FT 2","1","0300","1","NS","145497","066","Y","","","000","","2","0","0","0","0","0","0","0","0","0","75","0","0","0","0","3","0","0","0","0","4545","64679","T311","","0","0","0","0","T311","1","1","005","69224","","51C185","0","000000","0","1","1","1","0","07","05","07","05","1","2","","1L","","","","179","","2018","0","0","0","0","0","0","TAZEWELL","185","","","","N","CWR","000-000-000","WHILE SHOVING 75 LOADS OF COAL INTO TRACK FT #2 FLAT TOP YARD THE 66 AND 65 HEAD CAR DERAILED IN MAI","N #1 AND OLD YARD SWITCH AND LAID OVER ON SIDE INTO THE MAIN #1 TRACK MP N370.4","","","","","","","","","","","","","","0","37.288209","-81.313486","1","2","R","","","POCAHONTAS",
"18","06","CSX","000177257","","","","","18","06","CSX","000177257","","224167G","18","06","27","9","40","AM","07","0","0","0","0","","NEWPORT NEWS","0025.3","51","75","2","1","046","R","U106","3","5300","1","Y","#2 MAIN","4","0044.1","1","CSXT","000901","001","N","","","000","","4","0","0","0","0","0","0","0","0","0","0","0","215","0","0","0","0","0","0","0","0","16099","M308","","0","1","0","1","M308","1","4","046","16099","","51C700","1","000000","0","1","0","1","0","04","45","04","45","1","2","","1L","","","","148","","2018","0","0","0","0","0","1","NEWPORT NEWS","700","","","","N","CWR","000-000-000","U10627 STRUCK VEHICLE AT CA 25.3 INDUSTRIAL PARK CROSSING. IT HAS BEEN CONFIRMED THAT THERE WERE 215","CARS ON THE U10627 CONSIST AT TIME OF INCIDENT.","","","","","","","","","","","","","","0","37.165153","-76.550072","1","1","","","","PENINSULA",
"18","05","NS","129575","","","","","18","05","NS","129575","","","18","05","23","7","25","AM","01","0","0","0","0","","HARRISONBURG","EB021.","51","75","1","1","001","R","V93V","3","750","1","Y","SINGLE MAIN TRACK","1","0001","1","ADMX","063323","004","Y","","","000","","1","0","0","0","0","0","0","0","0","0","5","0","3","0","0","4","0","0","0","0","610","12417","T110","","0","0","0","0","T110","1","1","001","13027","","51C660","0","000000","0","1","0","1","1","01","55","01","55","1","2","","1L","","","","256","","2018","0","0","0","0","0","0","HARRISONBURG","660","","","","N","OTH","000-000-000","V93V023 SHOVING 5 LOADS, 3 EMPTIES, 750 TONS EAST WHEN THE 4TH - 1ST CARS BEHIND ENGINE NS 9901 DERA","ILED DURING THE MOVE DERAILING L1 WHEEL ON ADMX 85222, R1-R2-R3-R4 WHEELS ON NAHX 101104, R1-R2-R3-R","4 WHEELS ON ADMX 49069, AND R3-R4 WHEELS ON ADMX 663323.","","","","","","","","","","","","","0","38.432025","-78.902797","2","3","L","","","POCAHONTAS",
"18","01","NS","128133","","","","","18","01","NS","128133","","","18","01","15","8","25","AM","01","7","0","0","0","","EGGLESTON","N314.8","51","35","2","1","025","R","188V","3","7909","1","Y","SINGLE MAIN TRACK","2","0035","1","NS","409187","086","N","","","000","","2","0","0","0","0","0","0","0","0","0","49","0","45","0","0","1","0","3","0","0","88338","32033","E06C","","0","0","0","0","E06C","1","2","025","120371","","51C071","0","000000","0","1","0","1","0","04","40","04","40","1","2","","1L","","","","230","","2018","0","0","0","0","0","0","GILES","071","","","","N","CWR","000-000-000","THE 188V413 WAS TRAVELING EAST AT MP N315.4 DERAILED 4 CARS - NS 409187, RBOX 040417, UTLX 668306, A","ND TILX 262482 DUE TO TREAD BUILD UP ON THE RBOX 040417 DERAILING THE LEADING TRUCK TO THE OUTSIDE O","F AN 8 DEGREE CURVE AT 25 MPH.","","","","","","","","","","","","","0","37.275157","-80.612331","1","1","D","","","POCAHONTAS",
"18","01","NS","128256","","","","","18","01","NS","128256","","","18","01","23","12","10","PM","01","0","0","0","0","","PEARISBURG","V309.6","51","60","2","1","007","R","V33V","4","1000","1","Y","SINGLE MAIN TRACK","3","0030","1","NDYX","475485","010","Y","","","000","","1","0","0","0","0","0","0","0","0","0","11","0","8","0","1","2","0","2","0","1","70000","56078","T206","","0","0","0","0","T206","1","3","007","126078","","51C071","0","000000","0","1","0","1","0","04","10","04","10","1","2","","1L","","","","152","","2018","0","0","0","0","0","0","GILES","071","","","","N","CWR","000-000-000","V33V423 COUPLED TO 8 EMPTIES IN THE WEST STORAGE. THE V33 STARTED PULLING WEST AND 4 CARS DERAILED -","NDYX 475485, AEX 013213, NS 555039, AND AEX 013229.","","","","","","","","","","","","","","0","37.356645","-80.699831","1","1","D","","","POCAHONTAS",
"18","04","CSX","000175816","","","","","18","04","CSX","000175816","","","18","04","15","9","15","AM","01","0","0","0","0","","RICHMOND","0001.9","51","65","2","2","008","E","Q415","1","6484","1","Y","N01","1","0000.0","2","GBRX","020677","004","Y","","","000","N","3","0","0","0","0","0","0","0","0","0","48","0","9","0","0","2","0","2","0","0","34673","7438","T206","","0","0","0","0","T206","2","1","008","42111","","51C087","0","000000","0","1","0","1","0","08","45","08","45","1","2","","1L","","","","121","","2018","0","0","0","0","0","0","HENRICO","087","","","","N","OTH","000-000-000","Q41514 WAS SETTING OFF 57 CARS TO N01 AND CARS DERAILED DUE TO DEFECTIVE SPIKES OR MISSING SPIKES OR","OTHER RAIL FASTNERS.","","","","","","","","","","","","","","0","37.580633","-77.474595","2","5","","","","RICHMOND TERMINAL",
"18","05","CSX","000176497","18","05","NS","129548","18","05","CSX","000176497","","","18","05","19","7","2","AM","01","32","0","0","0","","ALEXANDRIA","0102.8","51","65","1","3","037","R","X415","2","14394","1","Y","#1 MAIN","4","0045.9","1","LEHX","001008","042","Y","","","000","","3","0","0","0","0","0","0","0","0","0","91","0","76","0","0","18","0","13","0","0","821900","6005760","M199","","0","0","0","0","M199","1","4","037","7058347","","51C510","0","000000","0","1","0","1","0","06","12","06","12","1","2","","1L","","","","432","","2018","0","0","0","0","0","0","ALEXANDRIA","510","","","","N","CWR","000-000-000","X41518 WAS TRAVERSING THE RF&P SUB WHEN THEY EXPERIENCED A UDE. THE CONDUCTOR WENT BACK TO INSPECT A","ND FOUND 31 TOTAL CARS DERAILED LINES 42-66 AND 89-94. THE ROADBED FILL AT CFP 102.9 FAILED AFTER WE","EKLONG HEAVY RAINS RESULTING IN THE DERAILMENT. A DERAILED CAR STRUCK THE BRIDGE AT CFP 102.8 CAUSIN","G THE BRIDGE TO PARTIALLY COLLAPSE. SOME CARS FELL ONTO NS TRACK BELOW THE BRIDGE. NS REPORT# 129548","SHOWS TRACK DAMAGE = $90,000.00","","","","","","","","","","","0","38.806414","-77.106039","1","1","Q","A","","RF AND P",
"18","05","CSX","000176364","","","","","18","05","CSX","000176364","","","18","05","13","6","4","PM","01","0","0","0","0","","NEWPORT NEWS","0013.0","51","75","3","1","008","E","T118","3","31215","1","Y","W.E. RECEIVING YARD","1","0000.0","2","CSXT","377859","038","Y","","","000","","4","0","0","0","0","0","0","0","0","0","220","0","0","0","0","19","0","0","0","0","543110","256283","T108","","0","0","0","0","T108","2","1","008","799393","","51C700","0","000000","0","1","0","1","0","04","04","04","04","1","2","","1L","","","","176","","2018","0","0","0","0","0","0","NEWPORT NEWS","700","","","","N","CWR","000-000-000","T11809 DERAILED LINES 38-59 WHILE PULLING INTO TRACK R05 AT THE  WEST END OF THE RECEIVING YARD.  IT","IS CONFIRMED THERE WERE 220 LOADED CARS ON THE CONSIST AT TIME OF INCIDENT.","","","","","","","","","","","","","","0","37.008687","-76.443027","2","5","","","","PENINSULA",
"18","04","NS","129294","","","","","18","04","NS","129294","","","18","04","29","10","30","AM","01","0","0","0","0","","NORFOLK","LP000.","51","68","2","1","004","E","UL69","3","0","7","Y","PULL IN #13","1","0000","2","NS","047761","088","Y","","","000","","2","0","0","0","0","0","0","0","0","0","155","0","0","0","0","12","0","0","0","0","26673","13524","T207","","0","0","0","0","T207","2","1","004","40197","","51C710","0","000000","0","1","0","1","0","03","30","03","30","1","2","","1L","","","","167","","2018","0","0","0","0","0","0","NORFOLK","710","","","","N","CWR","000-000-000","UL69 WAS PULLING THROUGH TRACK PI#13 WITH 155 CARS WHEN THE 88TH THROUGH 99TH HEAD CARS DERAILED DUE","TO TRAVERSING OVER RAIL THAT HAD BROKEN UNDER THE TRAINS MOVEMENT.","","","","","","","","","","","","","","0","36.873777","-76.301703","2","5","L","","","POCAHONTAS",
"18","07","ATK","154488","","","","","18","07","NS","ZZZZZZZZZZ","","","18","07","27","11","56","PM","09","0","0","0","0","","BLAIRS","0227.2","51","73","4","2","059","E","19","2","0","2","Y","MAIN","4","","1","AMT","000116","001","","","","000","","2","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","27718","0","M404","","0","0","0","0","M404","1","4","059","27718","","51C143","0","000000","0","1","0","2","0","03","26","06","26","1","2","","1L","","","","113","","2018","0","0","0","0","0","0","PITTSYLVANIA","143","","","","Y","CWR","","TRAIN 19 OPERATING WITH LOCOMOTIVES E/116-E/3 AND 10 CARS STRUCK A LARGE TREE.  THERE WERE NO INJURI","ES TO REPORT.","","","","","","","","","","","","","","0","36.698681","-79.389351","1","1","","","","DANVILLE DISTRICT",
"18","09","BNSF","NW0918110","","","","","18","09","BNSF","NW0918110","","","18","09","18","2","45","PM","01","16","0","0","0","","KLAMATH FALLS","0.7","41","65","2","1","000","E","HBAK","1","3688","1","Y","9410","1","","2","CBFX","471606","071","Y","UTLX","952870","010","N","3","0","0","0","0","0","0","0","0","0","13","0","56","0","0","2","0","0","0","0","9931","0","H503","","0","0","0","0","H503","2","1","008","491034","","41C035","0","000000","0","1","0","1","0","04","10","04","10","3","8","","1L","","","","242","","2018","0","0","0","0","0","0","KLAMATH","035","","","","N","OTH","000-000-000","H-VAWBAR1-16 DERAILED IN YARD TRACK 9410 AND THE DERAILED RAILCARS IMPACTED THE H-BAKPAS9-16 STANDIN","G IN YARD TRACK 9408 RESULTING IN A TOTAL OF 15 RAILCARS DERAILED. THE CAUSE WAS EXCESSIVE SLACK ACT","ION. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","42.189205","-121.762282","2","5","K","","","GATEWAY",
"18","01","UP","0118PD028","","","","","18","01","UP","0118PD028","","","18","01","26","7","48","AM","11","0","0","0","0","","EUGENE","621.31","41","47","2","3","035","E","MPWR","2","7258","1","Y","SINGLE MAIN TRACK","3","22.2","1","UP","007854","002","","UP","007854","002","","5","0","0","0","0","0","0","0","0","0","75","0","4","0","0","0","0","0","0","0","13215","0","E73L","","0","0","0","0","E73L","1","3","035","13215","","41C039","0","000000","0","1","0","1","0","02","48","02","48","1","8","","1L","","","","98","","2018","0","0","0","0","0","0","LANE","039","","","","N","CWR","000-000-000","MPWRVX-25, LEAD LOCOMOTIVE UP7427, LOCOMOTIVE FIRE ON UNIT UP7854.  NO DERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","","","0","44.039941","-123.034785","1","1","","","","BROOKLYN SUB",
"18","06","GRS","20180606W1","","","","","18","06","GRS","20180606W1","","","18","06","06","7","20","PM","01","12","1","0","0","","MECHANICVILLE","MP 466","36","68","3","1","008","R","RJED","3","6601","1","Y","TRACK 1","1","2.52","1","BNSF","518009","026","Y","","","000","","3","0","0","0","0","0","0","0","0","0","50","0","23","0","0","11","0","0","0","0","58316","12132","M201","","0","0","0","0","M201","1","1","008","70448","","36C091","0","000000","0","1","0","1","","05","30","05","30","1","1","","3L","","","","37","","2018","0","0","0","0","0","0","SARATOGA","091","00","00","","N","OTH","000-000-000","DERAILED 11 CARS ON TRACK 1 AT MP 466","","","","","","","","","","","","","","","0","42.9275","-73.671666","1","1","Q","","","WESTERN",
"18","07","CORP","COR725318D","","","","","18","07","CORP","COR725318D","","","18","07","12","2","3","PM","01","0","0","0","0","","WINSTON","565.0","41","92","2","1","011","R","102-","1","7418","1","Y","SINGLE MAIN TRACK","2","106.28","1","TTPX","805542","066","Y","","","000","","5","0","0","0","0","0","0","0","0","0","56","0","11","0","0","2","0","0","0","0","10000","35000","M599","","0","0","0","0","M599","1","2","011","45000","","41C019","0","000000","0","1","0","0","0","07","03","","","1","8","","3L","","","","1499","","2018","0","0","0","0","0","0","DOUGLAS","019","00","00","","N","CWR","000-000-000","ON JULY 12, 2018 THE NORTHBOUND 102-12 WAS PULLING THE HILL AT COWBOY WHEN THE TRAIN WENT INTO EMERG","ANCY. A WALKING INSPECTION FOUND THE REAR TWO CARS HAD DERAILED; TTPX805542 & TBOX667112. THE DERAIL","ED CARS TRAVELED APPROXIMETLY 1400 FEET BEFORE THE TRAIN WENT INTO EMERGANCY. 

INVESTIGATION REVE","ALED NO OBVIOUS NON COMPLYING CONDITION THAT WOULD HAVE CAUSED THE TTPX 805542 TO DERAIL.  LOCOMOTIV","E DOWNLOAD WAS REVIEWED BY BOTH LOCAL AND REGIONAL MANAGERS, AND NO EXCEPTIONS OR ADNORMALITIES WERE","NOTED. 

TRACK NOTES REVEAL NO DEFECTS WITH THE CONDITION OF THE TRACK.  INVESTIGATION FOUND THE","POD TO BE ON THE HIGH SIDE OF A 6 DEGREE CURVE AND 0.55% ASCENDING GRADE, ROLLING THE HIGH SIDE RAIL","TO THE OUTSIDE.  SUBSEQUENTLY THE DERAILED SET OF TRUCKS PULLED THE LOW SIDE RAIL IN CAUSING BOTH R","AILS TO ROLL.

INSPECTION OF CARS REVEALED NO FRA OR AAR DEFECTS. DURING THE PROCESS OF RERAILING","THE TTPX 805542, IT WAS NOTED THAT THE B TRUCK (INITIAL DERAILED TRUCK) WAS COCKED TO ONE SIDE, AND","DIFFICULT TO TURN.  DURING THE DETAILED INSPECTION OF TTPX 805542, SLIGHT WEAR MARKS AND MINIMAL LUB","RICATION WERE FOUND ON THE B TRUCK, BUT WERE NOT TO THE EXTENT OF BEING DEFECTIVE. 

INITIAL INVES","TIGATION OF THE CARS AT THE SCENE OF THE DERAILMENT SHOWED THAT THE LOAD OF TTPX 805542 WAS SLIGHTLY","SHIFTED ON THE B END TO THE HIGH SIDE.  

IT IS THE CONLCUSION OF THE INVESTIGATING TEAM THAT THE","DERAILMENT WAS CAUSED BY A COMBINATION OF THE CAR HAVING A SLIGHTLY STIFF TRUCK TRAVERSING A CURVE","0","43.120684","-123.383869","1","2","P","L","N","ROSEBURG",
